index,data,first,last
137,1,0,0
138,0,0,0
139,0,0,0
140,0,0,0
141,0,0,0
142,-1,0,0
143,-1,0,0
144,-1,0,0
145,-2,0,0
146,-2,0,0
147,-3,0,0
148,-3,0,0
149,-3,0,0
150,-4,0,0
151,-4,0,0
152,-5,0,0
153,-5,0,0
154,-5,0,0
155,-5,0,0
156,-5,0,0
157,-5,0,0
158,-5,0,0
159,-5,0,0
160,-4,0,0
161,-4,0,0
162,-4,0,0
163,-3,0,0
164,-2,0,0
165,-2,0,0
166,-1,0,0
167,0,0,0
168,0,0,0
169,1,0,0
170,2,0,0
171,3,0,0
172,4,0,0
173,4,0,0
174,5,0,0
175,5,0,0
176,6,0,0
177,6,0,0
178,7,0,0
179,7,0,0
180,7,0,0
181,7,0,0
182,7,0,0
183,6,0,0
184,6,0,0
185,6,0,0
186,5,0,0
187,5,0,0
188,4,0,0
189,3,0,0
190,3,0,0
191,2,0,0
192,1,0,0
193,1,0,0
194,0,0,0
195,0,0,0
196,-1,0,0
197,-1,0,0
198,-1,0,0
199,-2,0,0
200,-2,0,0
201,-2,0,0
202,-2,0,0
203,-2,0,0
204,-1,0,0
205,-1,0,0
206,-1,0,0
207,0,0,0
208,0,0,0
209,0,0,0
210,1,0,0
211,1,0,0
212,1,0,0
213,2,0,0
214,2,0,0
215,2,0,0
216,2,0,0
217,2,0,0
218,2,0,0
219,1,0,0
220,1,0,0
221,0,0,0
222,0,0,0
223,-1,0,0
224,-2,0,0
225,-3,0,0
226,-4,0,0
227,-5,0,0
228,-6,0,0
229,-7,0,0
230,-8,0,0
231,-9,0,0
232,-9,0,0
233,-10,0,0
234,-11,0,0
235,-11,0,0
236,-12,0,0
237,-12,0,0
238,-12,0,0
239,-11,0,0
240,-11,0,0
241,-10,0,0
242,-10,0,0
243,-9,0,0
244,-7,0,0
245,-6,0,0
246,-5,0,0
247,-3,0,0
248,-2,0,0
249,0,0,0
250,2,0,0
251,3,0,0
252,5,0,0
253,7,0,0
254,8,0,0
255,10,0,0
256,11,0,0
257,12,0,0
258,13,0,0
259,13,0,0
260,14,0,0
261,14,0,0
262,14,0,0
263,14,0,0
264,14,0,0
265,13,0,0
266,12,0,0
267,11,0,0
268,10,0,0
269,9,0,0
270,8,0,0
271,6,0,0
272,5,0,0
273,4,0,0
274,3,0,0
275,1,0,0
276,0,0,0
277,-1,0,0
278,-2,0,0
279,-2,0,0
280,-3,0,0
281,-3,0,0
282,-3,0,0
283,-3,0,0
284,-3,0,0
285,-3,0,0
286,-3,0,0
287,-2,0,0
288,-1,0,0
289,-1,0,0
290,0,0,0
291,1,0,0
292,2,0,0
293,2,0,0
294,3,0,0
295,3,0,0
296,4,0,0
297,4,0,0
298,4,0,0
299,4,0,0
300,3,0,0
301,2,0,0
302,1,0,0
303,0,0,0
304,-1,0,0
305,-2,0,0
306,-4,0,0
307,-6,0,0
308,-7,0,0
309,-9,0,0
310,-11,0,0
311,-13,0,0
312,-15,0,0
313,-16,0,0
314,-18,0,0
315,-19,0,0
316,-20,0,0
317,-20,0,0
318,-21,0,0
319,-21,0,0
320,-21,0,0
321,-20,0,0
322,-19,0,0
323,-18,0,0
324,-17,0,0
325,-15,0,0
326,-13,0,0
327,-10,0,0
328,-7,0,0
329,-5,0,0
330,-2,0,0
331,1,0,0
332,4,0,0
333,7,0,0
334,10,0,0
335,13,0,0
336,15,0,0
337,17,0,0
338,19,0,0
339,21,0,0
340,22,0,0
341,23,0,0
342,24,0,0
343,24,0,0
344,24,0,0
345,24,0,0
346,23,0,0
347,22,0,0
348,20,0,0
349,18,0,0
350,16,0,0
351,15,0,0
352,12,0,0
353,10,0,0
354,8,0,0
355,6,0,0
356,3,0,0
357,2,0,0
358,0,0,0
359,-2,0,0
360,-3,0,0
361,-4,0,0
362,-5,0,0
363,-6,0,0
364,-6,0,0
365,-6,0,0
366,-5,0,0
367,-5,0,0
368,-4,0,0
369,-3,0,0
370,-2,0,0
371,-1,0,0
372,1,0,0
373,2,0,0
374,3,0,0
375,4,0,0
376,5,0,0
377,6,0,0
378,6,0,0
379,6,0,0
380,6,0,0
381,5,0,0
382,4,0,0
383,3,0,0
384,2,0,0
385,0,0,0
386,-2,0,0
387,-5,0,0
388,-7,0,0
389,-10,0,0
390,-13,0,0
391,-16,0,0
392,-18,0,0
393,-21,0,0
394,-24,0,0
395,-26,0,0
396,-28,0,0
397,-30,0,0
398,-31,0,0
399,-32,0,0
400,-33,0,0
401,-33,0,0
402,-32,0,0
403,-31,0,0
404,-29,0,0
405,-27,0,0
406,-25,0,0
407,-21,0,0
408,-18,0,0
409,-14,0,0
410,-10,0,0
411,-6,0,0
412,-1,0,0
413,3,0,0
414,8,0,0
415,12,0,0
416,17,0,0
417,21,0,0
418,24,0,0
419,28,0,0
420,30,0,0
421,33,0,0
422,35,0,0
423,36,0,0
424,37,0,0
425,37,0,0
426,36,0,0
427,35,0,0
428,34,0,0
429,32,0,0
430,29,0,0
431,27,0,0
432,24,0,0
433,20,0,0
434,17,0,0
435,14,0,0
436,10,0,0
437,7,0,0
438,4,0,0
439,1,0,0
440,-1,0,0
441,-4,0,0
442,-6,0,0
443,-7,0,0
444,-8,0,0
445,-9,0,0
446,-9,0,0
447,-8,0,0
448,-8,0,0
449,-7,0,0
450,-5,0,0
451,-4,0,0
452,-2,0,0
453,0,0,0
454,2,0,0
455,4,0,0
456,5,0,0
457,6,0,0
458,7,0,0
459,8,0,0
460,9,0,0
461,9,0,0
462,8,0,0
463,7,0,0
464,6,0,0
465,4,0,0
466,2,0,0
467,-1,0,0
468,-4,0,0
469,-8,0,0
470,-12,0,0
471,-16,0,0
472,-20,0,0
473,-24,0,0
474,-28,0,0
475,-32,0,0
476,-36,0,0
477,-39,0,0
478,-42,0,0
479,-44,0,0
480,-45,0,0
481,-46,0,0
482,-47,0,0
483,-47,0,0
484,-45,0,0
485,-43,0,0
486,-41,0,0
487,-37,0,0
488,-33,0,0
489,-29,0,0
490,-23,0,0
491,-18,0,0
492,-12,0,0
493,-5,0,0
494,1,0,0
495,7,0,0
496,14,0,0
497,20,0,0
498,26,0,0
499,32,0,0
500,36,0,0
501,40,0,0
502,44,0,0
503,47,0,0
504,49,0,0
505,51,0,0
506,51,0,0
507,51,0,0
508,50,0,0
509,49,0,0
510,46,0,0
511,43,0,0
512,40,0,0
513,36,0,0
514,31,0,0
515,27,0,0
516,22,0,0
517,17,0,0
518,12,0,0
519,8,0,0
520,4,0,0
521,0,0,0
522,-3,0,0
523,-6,0,0
524,-8,0,0
525,-10,0,0
526,-11,0,0
527,-12,0,0
528,-11,0,0
529,-11,0,0
530,-10,0,0
531,-8,0,0
532,-6,0,0
533,-4,0,0
534,-2,0,0
535,1,0,0
536,3,0,0
537,6,0,0
538,7,0,0
539,10,0,0
540,11,0,0
541,12,0,0
542,12,0,0
543,12,0,0
544,11,0,0
545,9,0,0
546,7,0,0
547,4,0,0
548,1,0,0
549,-3,0,0
550,-8,0,0
551,-13,0,0
552,-18,0,0
553,-23,0,0
554,-29,0,0
555,-34,0,0
556,-40,0,0
557,-45,0,0
558,-49,0,0
559,-54,0,0
560,-58,0,0
561,-60,0,0
562,-62,0,0
563,-63,0,0
564,-63,0,0
565,-62,0,0
566,-60,0,0
567,-57,0,0
568,-53,0,0
569,-48,0,0
570,-42,0,0
571,-36,0,0
572,-29,0,0
573,-20,0,0
574,-13,0,0
575,-4,0,0
576,4,0,0
577,13,0,0
578,22,0,0
579,30,0,0
580,37,0,0
581,44,0,0
582,50,0,0
583,56,0,0
584,60,0,0
585,64,0,0
586,66,0,0
587,68,0,0
588,68,0,0
589,67,0,0
590,66,0,0
591,63,0,0
592,59,0,0
593,55,0,0
594,50,0,0
595,45,0,0
596,39,0,0
597,33,0,0
598,27,0,0
599,20,0,0
600,14,0,0
601,9,0,0
602,3,0,0
603,-2,0,0
604,-5,0,0
605,-9,0,0
606,-12,0,0
607,-14,0,0
608,-15,0,0
609,-16,0,0
610,-15,0,0
611,-14,0,0
612,-12,0,0
613,-10,0,0
614,-7,0,0
615,-4,0,0
616,-1,0,0
617,2,0,0
618,5,0,0
619,8,0,0
620,11,0,0
621,13,0,0
622,15,0,0
623,15,0,0
624,15,0,0
625,15,0,0
626,13,0,0
627,11,0,0
628,8,0,0
629,4,0,0
630,-1,0,0
631,-7,0,0
632,-12,0,0
633,-19,0,0
634,-26,0,0
635,-33,0,0
636,-40,0,0
637,-47,0,0
638,-54,0,0
639,-60,0,0
640,-66,0,0
641,-71,0,0
642,-75,0,0
643,-78,0,0
644,-80,0,0
645,-82,0,0
646,-81,0,0
647,-79,0,0
648,-76,0,0
649,-71,0,0
650,-66,0,0
651,-60,0,0
652,-52,0,0
653,-43,0,0
654,-34,0,0
655,-23,0,0
656,-12,0,0
657,-2,0,0
658,9,0,0
659,20,0,0
660,31,0,0
661,41,0,0
662,51,0,0
663,59,0,0
664,67,0,0
665,74,0,0
666,78,0,0
667,82,0,0
668,85,0,0
669,86,0,0
670,86,0,0
671,85,0,0
672,82,0,0
673,78,0,0
674,74,0,0
675,68,0,0
676,61,0,0
677,54,0,0
678,47,0,0
679,39,0,0
680,31,0,0
681,24,0,0
682,16,0,0
683,9,0,0
684,2,0,0
685,-4,0,0
686,-9,0,0
687,-13,0,0
688,-16,0,0
689,-18,0,0
690,-19,0,0
691,-19,0,0
692,-18,0,0
693,-17,0,0
694,-14,0,0
695,-11,0,0
696,-8,0,0
697,-3,0,0
698,1,0,0
699,4,0,0
700,8,0,0
701,12,0,0
702,15,0,0
703,17,0,0
704,19,0,0
705,20,0,0
706,19,0,0
707,18,0,0
708,17,0,0
709,13,0,0
710,9,0,0
711,3,0,0
712,-3,0,0
713,-10,0,0
714,-18,0,0
715,-27,0,0
716,-36,0,0
717,-44,0,0
718,-53,0,0
719,-61,0,0
720,-70,0,0
721,-78,0,0
722,-84,0,0
723,-90,0,0
724,-95,0,0
725,-99,0,0
726,-100,0,0
727,-100,0,0
728,-99,0,0
729,-97,0,0
730,-92,0,0
731,-86,0,0
732,-79,0,0
733,-70,0,0
734,-60,0,0
735,-49,0,0
736,-37,0,0
737,-24,0,0
738,-10,0,0
739,3,0,0
740,16,0,0
741,30,0,0
742,43,0,0
743,55,0,0
744,66,0,0
745,76,0,0
746,86,0,0
747,93,0,0
748,99,0,0
749,103,0,0
750,106,0,0
751,106,0,0
752,106,0,0
753,103,0,0
754,99,0,0
755,95,0,0
756,88,0,0
757,80,0,0
758,72,0,0
759,63,0,0
760,54,0,0
761,44,0,0
762,34,0,0
763,25,0,0
764,16,0,0
765,7,0,0
766,0,0,0
767,-6,0,0
768,-13,0,0
769,-17,0,0
770,-20,0,0
771,-23,0,0
772,-25,0,0
773,-23,0,0
774,-22,0,0
775,-19,0,0
776,-16,0,0
777,-12,0,0
778,-9,0,0
779,-3,0,0
780,3,0,0
781,7,0,0
782,11,0,0
783,16,0,0
784,20,0,0
785,22,0,0
786,23,0,0
787,24,0,0
788,24,0,0
789,21,0,0
790,18,0,0
791,14,0,0
792,8,0,0
793,1,0,0
794,-7,0,0
795,-17,0,0
796,-26,0,0
797,-36,0,0
798,-47,0,0
799,-58,0,0
800,-68,0,0
801,-78,0,0
802,-88,0,0
803,-97,0,0
804,-105,0,0
805,-112,0,0
806,-117,0,0
807,-120,0,0
808,-121,0,0
809,-121,0,0
810,-119,0,0
811,-115,0,0
812,-109,0,0
813,-100,0,0
814,-90,0,0
815,-80,0,0
816,-68,0,0
817,-53,0,0
818,-38,0,0
819,-23,0,0
820,-7,0,0
821,10,0,0
822,26,0,0
823,41,0,0
824,57,0,0
825,71,0,0
826,84,0,0
827,96,0,0
828,106,0,0
829,114,0,0
830,121,0,0
831,124,0,0
832,127,0,0
833,127,0,0
834,126,0,0
835,123,0,0
836,117,0,0
837,110,0,0
838,102,0,0
839,93,0,0
840,83,0,0
841,72,0,0
842,60,0,0
843,48,0,0
844,37,0,0
845,27,0,0
846,16,0,0
847,5,0,0
848,-4,0,0
849,-10,0,0
850,-17,0,0
851,-23,0,0
852,-26,0,0
853,-28,0,0
854,-29,0,0
855,-27,0,0
856,-25,0,0
857,-22,0,0
858,-18,0,0
859,-12,0,0
860,-7,0,0
861,-1,0,0
862,5,0,0
863,10,0,0
864,16,0,0
865,20,0,0
866,24,0,0
867,27,0,0
868,28,0,0
869,28,0,0
870,28,0,0
871,25,0,0
872,19,0,0
873,13,0,0
874,7,0,0
875,-2,0,0
876,-12,0,0
877,-23,0,0
878,-34,0,0
879,-47,0,0
880,-60,0,0
881,-73,0,0
882,-85,0,0
883,-98,0,0
884,-109,0,0
885,-119,0,0
886,-127,0,0
887,-134,0,0
888,-138,0,0
889,-142,0,0
890,-143,0,0
891,-142,0,0
892,-138,0,0
893,-132,0,0
894,-125,0,0
895,-115,0,0
896,-102,0,0
897,-88,0,0
898,-74,0,0
899,-56,0,0
900,-38,0,0
901,-20,0,0
902,-1,0,0
903,18,0,0
904,38,0,0
905,56,0,0
906,73,0,0
907,90,0,0
908,104,0,0
909,117,0,0
910,128,0,0
911,136,0,0
912,143,0,0
913,149,0,0
914,149,0,0
915,149,0,0
916,147,0,0
917,142,0,0
918,135,0,0
919,126,0,0
920,116,0,0
921,104,0,0
922,91,0,0
923,78,0,0
924,66,0,0
925,52,0,0
926,38,0,0
927,26,0,0
928,14,0,0
929,3,0,0
930,-8,0,0
931,-16,0,0
932,-23,0,0
933,-28,0,0
934,-30,0,0
935,-33,0,0
936,-32,0,0
937,-30,0,0
938,-27,0,0
939,-23,0,0
940,-18,0,0
941,-12,0,0
942,-7,0,0
943,0,0,0
944,7,0,0
945,14,0,0
946,20,0,0
947,25,0,0
948,29,0,0
949,31,0,0
950,32,0,0
951,32,0,0
952,30,0,0
953,26,0,0
954,20,0,0
955,14,0,0
956,5,0,0
957,-6,0,0
958,-18,0,0
959,-32,0,0
960,-46,0,0
961,-61,0,0
962,-75,0,0
963,-89,0,0
964,-104,0,0
965,-116,0,0
966,-129,0,0
967,-141,0,0
968,-150,0,0
969,-157,0,0
970,-161,0,0
971,-165,0,0
972,-166,0,0
973,-163,0,0
974,-158,0,0
975,-150,0,0
976,-140,0,0
977,-128,0,0
978,-112,0,0
979,-95,0,0
980,-76,0,0
981,-58,0,0
982,-37,0,0
983,-14,0,0
984,8,0,0
985,29,0,0
986,51,0,0
987,71,0,0
988,91,0,0
989,110,0,0
990,126,0,0
991,139,0,0
992,151,0,0
993,160,0,0
994,167,0,0
995,171,0,0
996,171,0,0
997,170,0,0
998,167,0,0
999,159,0,0
1000,151,0,0
1001,141,0,0
1002,128,0,0
1003,114,0,0
1004,100,0,0
1005,84,0,0
1006,69,0,0
1007,53,0,0
1008,38,0,0
1009,23,0,0
1010,10,0,0
1011,-2,0,0
1012,-12,0,0
1013,-21,0,0
1014,-29,0,0
1015,-34,0,0
1016,-36,0,0
1017,-38,0,0
1018,-37,0,0
1019,-33,0,0
1020,-30,0,0
1021,-25,0,0
1022,-18,0,0
1023,-12,0,0
1024,-4,0,0
1025,5,0,0
1026,12,0,0
1027,19,0,0
1028,26,0,0
1029,30,0,0
1030,34,0,0
1031,37,0,0
1032,38,0,0
1033,38,0,0
1034,34,0,0
1035,27,0,0
1036,21,0,0
1037,12,0,0
1038,1,0,0
1039,-12,0,0
1040,-27,0,0
1041,-42,0,0
1042,-57,0,0
1043,-74,0,0
1044,-91,0,0
1045,-109,0,0
1046,-124,0,0
1047,-138,0,0
1048,-152,0,0
1049,-165,0,0
1050,-175,0,0
1051,-181,0,0
1052,-186,0,0
1053,-188,0,0
1054,-188,0,0
1055,-184,0,0
1056,-176,0,0
1057,-167,0,0
1058,-154,0,0
1059,-139,0,0
1060,-121,0,0
1061,-101,0,0
1062,-80,0,0
1063,-56,0,0
1064,-31,0,0
1065,-8,0,0
1066,16,0,0
1067,43,0,0
1068,67,0,0
1069,89,0,0
1070,110,0,0
1071,131,0,0
1072,148,0,0
1073,163,0,0
1074,175,0,0
1075,185,0,0
1076,191,0,0
1077,194,0,0
1078,195,0,0
1079,191,0,0
1080,185,0,0
1081,177,0,0
1082,167,0,0
1083,154,0,0
1084,139,0,0
1085,123,0,0
1086,106,0,0
1087,88,0,0
1088,70,0,0
1089,53,0,0
1090,37,0,0
1091,22,0,0
1092,8,0,0
1093,-7,0,0
1094,-19,0,0
1095,-28,0,0
1096,-35,0,0
1097,-39,0,0
1098,-41,0,0
1099,-42,0,0
1100,-41,0,0
1101,-37,0,0
1102,-33,0,0
1103,-26,0,0
1104,-17,0,0
1105,-11,0,0
1106,-2,0,0
1107,7,0,0
1108,16,0,0
1109,25,0,0
1110,32,0,0
1111,36,0,0
1112,40,0,0
1113,43,0,0
1114,43,0,0
1115,40,0,0
1116,34,0,0
1117,29,0,0
1118,21,0,0
1119,7,0,0
1120,-5,0,0
1121,-18,0,0
1122,-36,0,0
1123,-54,0,0
1124,-71,0,0
1125,-91,0,0
1126,-109,0,0
1127,-128,0,0
1128,-145,0,0
1129,-161,0,0
1130,-176,0,0
1131,-188,0,0
1132,-197,0,0
1133,-204,0,0
1134,-208,0,0
1135,-210,0,0
1136,-208,0,0
1137,-202,0,0
1138,-194,0,0
1139,-183,0,0
1140,-167,0,0
1141,-147,0,0
1142,-127,0,0
1143,-105,0,0
1144,-79,0,0
1145,-53,0,0
1146,-26,0,0
1147,1,0,0
1148,29,0,0
1149,57,0,0
1150,83,0,0
1151,109,0,0
1152,132,0,0
1153,153,0,0
1154,171,0,0
1155,185,0,0
1156,199,0,0
1157,209,0,0
1158,215,0,0
1159,216,0,0
1160,214,0,0
1161,211,0,0
1162,204,0,0
1163,191,0,0
1164,181,0,0
1165,167,0,0
1166,148,0,0
1167,130,0,0
1168,112,0,0
1169,92,0,0
1170,72,0,0
1171,54,0,0
1172,34,0,0
1173,16,0,0
1174,1,0,0
1175,-12,0,0
1176,-23,0,0
1177,-33,0,0
1178,-40,0,0
1179,-44,0,0
1180,-46,0,0
1181,-46,0,0
1182,-45,0,0
1183,-40,0,0
1184,-34,0,0
1185,-26,0,0
1186,-17,0,0
1187,-6,0,0
1188,2,0,0
1189,12,0,0
1190,22,0,0
1191,29,0,0
1192,36,0,0
1193,42,0,0
1194,45,0,0
1195,47,0,0
1196,45,0,0
1197,43,0,0
1198,37,0,0
1199,28,0,0
1200,18,0,0
1201,6,0,0
1202,-10,0,0
1203,-29,0,0
1204,-48,0,0
1205,-68,0,0
1206,-87,0,0
1207,-107,0,0
1208,-128,0,0
1209,-147,0,0
1210,-167,0,0
1211,-184,0,0
1212,-198,0,0
1213,-212,0,0
1214,-222,0,0
1215,-228,0,0
1216,-233,0,0
1217,-232,0,0
1218,-228,0,0
1219,-221,0,0
1220,-209,0,0
1221,-195,0,0
1222,-177,0,0
1223,-156,0,0
1224,-132,0,0
1225,-106,0,0
1226,-78,0,0
1227,-46,0,0
1228,-18,0,0
1229,13,0,0
1230,45,0,0
1231,75,0,0
1232,104,0,0
1233,130,0,0
1234,153,0,0
1235,177,0,0
1236,197,0,0
1237,212,0,0
1238,224,0,0
1239,232,0,0
1240,237,0,0
1241,238,0,0
1242,234,0,0
1243,229,0,0
1244,222,0,0
1245,208,0,0
1246,193,0,0
1247,174,0,0
1248,154,0,0
1249,137,0,0
1250,116,0,0
1251,93,0,0
1252,70,0,0
1253,50,0,0
1254,31,0,0
1255,12,0,0
1256,-3,0,0
1257,-16,0,0
1258,-30,0,0
1259,-40,0,0
1260,-45,0,0
1261,-49,0,0
1262,-51,0,0
1263,-50,0,0
1264,-48,0,0
1265,-42,0,0
1266,-34,0,0
1267,-25,0,0
1268,-14,0,0
1269,-5,0,0
1270,8,0,0
1271,18,0,0
1272,27,0,0
1273,35,0,0
1274,43,0,0
1275,47,0,0
1276,50,0,0
1277,52,0,0
1278,50,0,0
1279,46,0,0
1280,37,0,0
1281,26,0,0
1282,14,0,0
1283,-1,0,0
1284,-19,0,0
1285,-39,0,0
1286,-60,0,0
1287,-81,0,0
1288,-102,0,0
1289,-126,0,0
1290,-148,0,0
1291,-169,0,0
1292,-189,0,0
1293,-207,0,0
1294,-224,0,0
1295,-237,0,0
1296,-246,0,0
1297,-250,0,0
1298,-253,0,0
1299,-252,0,0
1300,-246,0,0
1301,-236,0,0
1302,-223,0,0
1303,-207,0,0
1304,-184,0,0
1305,-160,0,0
1306,-133,0,0
1307,-104,0,0
1308,-73,0,0
1309,-41,0,0
1310,-6,0,0
1311,27,0,0
1312,60,0,0
1313,94,0,0
1314,124,0,0
1315,151,0,0
1316,178,0,0
1317,199,0,0
1318,219,0,0
1319,235,0,0
1320,247,0,0
1321,256,0,0
1322,260,0,0
1323,258,0,0
1324,253,0,0
1325,245,0,0
1326,234,0,0
1327,219,0,0
1328,202,0,0
1329,183,0,0
1330,161,0,0
1331,140,0,0
1332,118,0,0
1333,93,0,0
1334,68,0,0
1335,47,0,0
1336,26,0,0
1337,7,0,0
1338,-11,0,0
1339,-25,0,0
1340,-36,0,0
1341,-45,0,0
1342,-52,0,0
1343,-56,0,0
1344,-57,0,0
1345,-54,0,0
1346,-49,0,0
1347,-42,0,0
1348,-32,0,0
1349,-22,0,0
1350,-13,0,0
1351,-1,0,0
1352,13,0,0
1353,22,0,0
1354,30,0,0
1355,43,0,0
1356,49,0,0
1357,51,0,0
1358,56,0,0
1359,54,0,0
1360,51,0,0
1361,46,0,0
1362,36,0,0
1363,24,0,0
1364,10,0,0
1365,-8,0,0
1366,-28,0,0
1367,-50,0,0
1368,-73,0,0
1369,-96,0,0
1370,-120,0,0
1371,-145,0,0
1372,-167,0,0
1373,-190,0,0
1374,-212,0,0
1375,-230,0,0
1376,-245,0,0
1377,-260,0,0
1378,-268,0,0
1379,-273,0,0
1380,-273,0,0
1381,-269,0,0
1382,-263,0,0
1383,-250,0,0
1384,-233,0,0
1385,-212,0,0
1386,-189,0,0
1387,-163,0,0
1388,-132,0,0
1389,-99,0,0
1390,-65,0,0
1391,-30,0,0
1392,5,0,0
1393,41,0,0
1394,78,0,0
1395,111,0,0
1396,144,0,0
1397,173,0,0
1398,201,0,0
1399,224,0,0
1400,243,0,0
1401,258,0,0
1402,270,0,0
1403,277,0,0
1404,280,0,0
1405,275,0,0
1406,269,0,0
1407,260,0,0
1408,247,0,0
1409,230,0,0
1410,211,0,0
1411,189,0,0
1412,164,0,0
1413,139,0,0
1414,116,0,0
1415,90,0,0
1416,64,0,0
1417,42,0,0
1418,20,0,0
1419,0,0,0
1420,-17,0,0
1421,-31,0,0
1422,-43,0,0
1423,-53,0,0
1424,-58,0,0
1425,-60,0,0
1426,-60,0,0
1427,-57,0,0
1428,-50,0,0
1429,-41,0,0
1430,-31,0,0
1431,-19,0,0
1432,-8,0,0
1433,4,0,0
1434,17,0,0
1435,26,0,0
1436,37,0,0
1437,46,0,0
1438,53,0,0
1439,58,0,0
1440,61,0,0
1441,57,0,0
1442,52,0,0
1443,45,0,0
1444,34,0,0
1445,20,0,0
1446,3,0,0
1447,-18,0,0
1448,-38,0,0
1449,-61,0,0
1450,-85,0,0
1451,-112,0,0
1452,-140,0,0
1453,-166,0,0
1454,-190,0,0
1455,-212,0,0
1456,-232,0,0
1457,-253,0,0
1458,-269,0,0
1459,-281,0,0
1460,-289,0,0
1461,-293,0,0
1462,-292,0,0
1463,-286,0,0
1464,-275,0,0
1465,-261,0,0
1466,-242,0,0
1467,-219,0,0
1468,-191,0,0
1469,-161,0,0
1470,-130,0,0
1471,-94,0,0
1472,-56,0,0
1473,-16,0,0
1474,21,0,0
1475,60,0,0
1476,96,0,0
1477,130,0,0
1478,163,0,0
1479,194,0,0
1480,222,0,0
1481,246,0,0
1482,265,0,0
1483,279,0,0
1484,289,0,0
1485,297,0,0
1486,296,0,0
1487,292,0,0
1488,285,0,0
1489,271,0,0
1490,256,0,0
1491,238,0,0
1492,216,0,0
1493,191,0,0
1494,164,0,0
1495,139,0,0
1496,111,0,0
1497,84,0,0
1498,59,0,0
1499,37,0,0
1500,14,0,0
1501,-7,0,0
1502,-24,0,0
1503,-38,0,0
1504,-49,0,0
1505,-58,0,0
1506,-61,0,0
1507,-63,0,0
1508,-61,0,0
1509,-56,0,0
1510,-50,0,0
1511,-39,0,0
1512,-28,0,0
1513,-16,0,0
1514,-4,0,0
1515,9,0,0
1516,23,0,0
1517,34,0,0
1518,45,0,0
1519,55,0,0
1520,58,0,0
1521,62,0,0
1522,63,0,0
1523,61,0,0
1524,54,0,0
1525,43,0,0
1526,31,0,0
1527,16,0,0
1528,-4,0,0
1529,-25,0,0
1530,-50,0,0
1531,-74,0,0
1532,-102,0,0
1533,-130,0,0
1534,-156,0,0
1535,-183,0,0
1536,-209,0,0
1537,-232,0,0
1538,-255,0,0
1539,-274,0,0
1540,-288,0,0
1541,-298,0,0
1542,-305,0,0
1543,-307,0,0
1544,-303,0,0
1545,-298,0,0
1546,-287,0,0
1547,-268,0,0
1548,-247,0,0
1549,-220,0,0
1550,-189,0,0
1551,-158,0,0
1552,-122,0,0
1553,-85,0,0
1554,-45,0,0
1555,-3,0,0
1556,37,0,0
1557,77,0,0
1558,115,0,0
1559,152,0,0
1560,187,0,0
1561,218,0,0
1562,245,0,0
1563,266,0,0
1564,286,0,0
1565,302,0,0
1566,308,0,0
1567,311,0,0
1568,312,0,0
1569,307,0,0
1570,295,0,0
1571,281,0,0
1572,263,0,0
1573,241,0,0
1574,218,0,0
1575,192,0,0
1576,164,0,0
1577,136,0,0
1578,107,0,0
1579,78,0,0
1580,53,0,0
1581,29,0,0
1582,4,0,0
